epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,2282.84,2.08647,1.59044,1.22566,0.67958,0.75,0.75605,0.28453,0.9534,0.74669,0.64533,0.0010496,0.0010496,0.0010496
98,2306.85,1.75688,1.26602,1.04481,0.80167,0.7,0.76714,0.29141,1.00756,0.6968,0.66908,0.0010397,0.0010397,0.0010397
99,2330.96,1.88508,1.43486,1.12914,0.77576,0.6923,0.73881,0.29034,0.96478,0.897,0.66043,0.0010298,0.0010298,0.0010298
100,2355.27,1.87741,1.4642,1.12874,0.69868,0.75,0.70776,0.23623,1.06325,0.81214,0.65943,0.0010199,0.0010199,0.0010199
101,2379.36,1.87008,1.5586,1.11177,0.54812,0.7,0.64116,0.22622,0.98355,1.51886,0.63976,0.00101,0.00101,0.00101
102,2402.19,1.89979,1.36905,1.1445,0.74349,0.72526,0.72496,0.25942,1.00596,0.71967,0.65213,0.0010001,0.0010001,0.0010001
103,2425.28,1.82693,1.38374,1.13624,0.55725,0.7,0.6542,0.26452,0.99077,1.39436,0.64903,0.0009902,0.0009902,0.0009902
104,2451.03,1.96608,1.46702,1.1346,0.7974,0.75,0.77969,0.29654,0.92831,0.68381,0.64221,0.0009803,0.0009803,0.0009803
105,2475.15,1.79247,1.4113,1.10167,0.61673,0.7,0.65599,0.2348,1.02069,0.88873,0.64957,0.0009704,0.0009704,0.0009704
106,2499.49,2.02641,1.47907,1.20671,0.78269,0.72098,0.72822,0.30222,0.95625,1.11754,0.63663,0.0009605,0.0009605,0.0009605
107,2523.14,1.90959,1.4647,1.155,0.66003,0.68009,0.66758,0.27396,0.9746,0.85132,0.64238,0.0009506,0.0009506,0.0009506
108,2546.95,2.03734,1.40823,1.17762,0.61137,0.7,0.61465,0.24056,1.00369,0.96472,0.6481,0.0009407,0.0009407,0.0009407
109,2571.41,1.91339,1.39373,1.12963,0.70562,0.7,0.67236,0.21933,1.03514,0.79082,0.66372,0.0009308,0.0009308,0.0009308
110,2595.27,1.87072,1.32199,1.09792,0.73299,0.85,0.76217,0.25474,0.98611,0.95532,0.64748,0.0009209,0.0009209,0.0009209
111,2619.49,1.99285,1.39114,1.17643,0.80535,0.75,0.76432,0.29605,0.977,1.12859,0.64239,0.000911,0.000911,0.000911
112,2644.52,1.87251,1.36554,1.07386,0.82617,0.8,0.83986,0.28117,1.04274,0.7997,0.65609,0.0009011,0.0009011,0.0009011
113,2671.99,1.9066,1.31503,1.17242,0.74806,0.75,0.70504,0.25896,0.97733,0.94201,0.64341,0.0008912,0.0008912,0.0008912
114,2699.61,1.99245,1.38914,1.1777,0.82938,0.7,0.83099,0.30022,0.91771,0.63321,0.63418,0.0008813,0.0008813,0.0008813
115,2727.18,1.83669,1.30244,1.08451,0.89763,0.75,0.84727,0.31181,0.92869,0.6731,0.6224,0.0008714,0.0008714,0.0008714
116,2750.04,1.77964,1.35369,1.08181,0.78472,0.75,0.79763,0.28524,0.96504,0.92519,0.62833,0.0008615,0.0008615,0.0008615
117,2772.74,1.87285,1.35888,1.1377,0.67529,0.83233,0.74863,0.29888,0.93972,0.8059,0.63077,0.0008516,0.0008516,0.0008516
118,2795.32,1.84009,1.34891,1.09844,0.69185,0.8,0.77366,0.25289,0.98372,0.82382,0.65367,0.0008417,0.0008417,0.0008417
119,2817.95,1.7889,1.42509,1.08491,0.75673,0.8,0.77452,0.31206,0.94809,0.84284,0.64602,0.0008318,0.0008318,0.0008318
120,2840.57,1.88618,1.36957,1.10725,0.7385,0.7,0.72676,0.26899,1.02042,0.8524,0.66516,0.0008219,0.0008219,0.0008219
121,2863.2,1.70148,1.19906,1.03991,0.82184,0.75,0.78137,0.32157,0.96177,0.60382,0.63315,0.000812,0.000812,0.000812
122,2885.81,1.82087,1.40238,1.128,0.75489,0.77055,0.82409,0.30318,0.95705,0.8181,0.63979,0.0008021,0.0008021,0.0008021
123,2908.42,1.92947,1.42304,1.14073,0.76788,0.75,0.76747,0.28802,0.96957,0.75169,0.65368,0.0007922,0.0007922,0.0007922
124,2931.72,1.82995,1.33912,1.08637,0.71686,0.75,0.76657,0.30891,0.91193,0.73582,0.63858,0.0007823,0.0007823,0.0007823
125,2954.39,1.73463,1.22175,1.05861,0.74763,0.75,0.75695,0.31674,0.92972,1.00294,0.62969,0.0007724,0.0007724,0.0007724
126,2977.28,1.86912,1.32786,1.14957,0.74664,0.75,0.67235,0.26082,0.95744,0.81365,0.64146,0.0007625,0.0007625,0.0007625
127,2999.91,1.86768,1.45139,1.1201,0.73749,0.75,0.72158,0.32409,0.8987,0.77191,0.62916,0.0007526,0.0007526,0.0007526
128,3022.82,1.91493,1.40654,1.14847,0.80266,0.75,0.77753,0.35864,0.89518,0.68909,0.62526,0.0007427,0.0007427,0.0007427
129,3046.57,1.8555,1.3949,1.13564,0.63187,0.85,0.69541,0.28745,0.93692,0.75755,0.63055,0.0007328,0.0007328,0.0007328
